newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	49	89	252	921	5	32
((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,*)))))))));	46	88	250	924	6	128
((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,*)))))))));	45	87	247	930	6	64
((*,*),((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,*)))))))));	44	86	243	939	6	64
((*,*),((*,(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,*))))))));	41	85	241	942	7	256
((*,*),((*,(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*))))))));	41	85	240	948	6	128
((*,*),((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	44	86	240	966	5	32
((*,*),((*,(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*))))))));	41	85	238	969	6	128
((*,*),((*,(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*))))))));	40	84	235	975	6	64
((*,*),((*,(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	41	85	236	984	5	64
((*,*),((*,(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*)))))));	38	84	234	987	6	128
((*,*),((*,(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*)))))));	35	83	232	990	7	1024
((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	48	88	245	939	5	32
((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,*)))))))));	45	87	243	942	6	128
((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,*)))))))));	44	86	240	948	6	64
((*,*),((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,*)))))))));	43	85	236	957	6	64
((*,*),((*,(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,*))))))));	40	84	234	960	7	256
((*,*),((*,(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*))))))));	40	84	233	966	6	128
((*,*),((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,*)))))))));	42	84	231	969	6	64
((*,*),((*,(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,*))))))));	39	83	229	972	7	256
((*,*),((*,(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,*))))))));	38	82	226	978	7	128
((*,*),((*,(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*))))))));	38	82	224	993	6	64
((*,*),((*,(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,*)))))));	35	81	222	996	7	256
((*,*),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	42	84	227	1011	5	32
((*,*),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*))))))));	39	83	225	1014	6	128
((*,*),((*,(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*))))))));	38	82	222	1020	6	64
((*,*),((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*))))))));	37	81	218	1029	6	64
((*,*),((*,(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,*)))))));	34	80	216	1032	7	256
((*,*),((*,(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	34	80	215	1038	6	128
((*,*),((*,(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	38	82	218	1056	5	32
((*,*),((*,(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*)))))));	35	81	216	1059	6	128
((*,*),((*,(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*)))))));	34	80	213	1065	6	64
((*,*),((*,(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*))))));	35	81	216	1059	6	128
((*,*),((*,(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,*))))));	32	80	214	1062	7	512
((*,*),((*,(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*)))))));	31	79	211	1068	7	256
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*))))))))));	48	88	239	1020	4	16
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*)))))))));	45	87	237	1023	5	64
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*)))))))));	44	86	234	1029	5	32
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*)))))))));	43	85	230	1038	5	32
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*))))))));	40	84	228	1041	6	128
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*))))))));	40	84	227	1047	5	64
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*)))))))));	42	84	225	1050	5	32
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*))))))));	39	83	223	1053	6	128
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*))))))));	38	82	220	1059	6	64
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*))))))));	38	82	218	1074	5	32
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*)))))));	35	81	216	1077	6	128
((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*)))))))));	41	83	219	1065	5	32
((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*))))))));	38	82	217	1068	6	128
((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*))))))));	37	81	214	1074	6	64
((*,*),((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*))))))));	36	80	210	1083	6	64
((*,*),((*,(*,*)),((*,(*,*)),((*,*),((*,*),((*,*),(*,*)))))));	33	79	208	1086	7	256
((*,*),((*,(*,*)),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))));	33	79	207	1092	6	128
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))));	36	80	207	1110	5	32
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))));	33	79	205	1113	6	128
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))));	32	78	202	1119	6	64
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))));	33	79	203	1128	5	64
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*))))));	30	78	201	1131	6	128
((*,*),((*,(*,*)),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*))))));	27	77	199	1134	7	1024
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*)))))))));	42	84	217	1146	4	16
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*))))))));	39	83	215	1149	5	64
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*))))))));	38	82	212	1155	5	32
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*))))))));	37	81	208	1164	5	32
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*)))))));	34	80	206	1167	6	128
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*)))))));	34	80	205	1173	5	64
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))));	36	80	203	1176	5	32
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*)))))));	33	79	201	1179	6	128
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*)))))));	32	78	198	1185	6	64
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	32	78	196	1200	5	32
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*))))));	29	77	194	1203	6	128
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*))))))));	38	82	206	1218	4	16
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*)))))));	35	81	204	1221	5	64
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*)))))));	34	80	201	1227	5	32
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	33	79	197	1236	5	32
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*))))));	30	78	195	1239	6	128
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	30	78	194	1245	5	64
((*,*),((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*))))));	35	81	204	1221	5	64
((*,*),((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*))))));	34	80	201	1227	5	32
((*,*),((*,(*,*)),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*)))));	39	83	215	1149	5	64
((*,*),((*,(*,*)),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*)))));	36	82	213	1152	6	256
((*,*),((*,(*,*)),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*))))));	32	80	202	1224	6	256
((*,*),((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*))))));	31	79	199	1230	6	128
((*,*),((*,(*,*)),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*)))));	35	81	210	1158	6	128
((*,*),((*,(*,*)),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*)))))));	31	79	199	1230	6	128
((*,*),((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,(*,*)))))));	30	78	195	1239	6	128
((*,*),((*,(*,*)),((*,((*,*),(*,*))),((*,*),((*,*),(*,*))))));	27	77	193	1242	7	512
((*,*),((*,(*,*)),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*))))));	27	77	192	1248	6	256
((*,*),((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*))))));	30	78	196	1236	6	64
((*,*),((*,(*,*)),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*)))));	34	80	206	1167	6	128
((*,*),((*,(*,*)),((*,((*,*),((*,*),(*,*)))),((*,*),(*,*)))));	31	79	204	1170	7	512
((*,*),((*,(*,*)),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*)))));	31	79	203	1176	6	256
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*))))))));	33	79	201	1179	6	128
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,((*,*),(*,*)))))));	30	78	199	1182	7	512
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,(*,*)))))));	29	77	196	1188	7	256
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	29	77	194	1203	6	128
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*))))));	26	76	192	1206	7	512
((*,*),((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*)))))));	29	77	192	1245	6	64
((*,*),((*,(*,*)),(((*,*),(*,(*,*))),((*,*),((*,*),(*,*))))));	26	76	190	1248	7	256
((*,*),((*,(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*))))));	26	76	189	1254	6	128
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	57	95	267	1083	3	8
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	54	94	265	1086	4	32
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	53	93	262	1092	4	16
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	52	92	258	1101	4	16
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))));	49	91	256	1104	5	64
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	49	91	255	1110	4	32
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	51	91	253	1113	4	16
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))));	48	90	251	1116	5	64
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))));	47	89	248	1122	5	32
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	47	89	246	1137	4	16
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))));	44	88	244	1140	5	64
((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	50	90	247	1128	4	16
((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))));	47	89	245	1131	5	64
((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))));	46	88	242	1137	5	32
((*,*),((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))));	45	87	238	1146	5	32
((*,*),((*,(*,(*,*))),(*,(*,((*,*),((*,*),((*,*),(*,*))))))));	42	86	236	1149	6	128
((*,*),((*,(*,(*,*))),(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))));	42	86	235	1155	5	64
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	45	87	235	1173	4	16
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))));	42	86	233	1176	5	64
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))));	41	85	230	1182	5	32
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	42	86	231	1191	4	32
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))));	39	85	229	1194	5	64
((*,*),((*,(*,(*,*))),(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))));	36	84	227	1197	6	512
((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	49	89	240	1146	4	16
((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	46	88	238	1149	5	64
((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	45	87	235	1155	5	32
((*,*),((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	44	86	231	1164	5	32
((*,*),((*,(*,(*,*))),(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	41	85	229	1167	6	128
((*,*),((*,(*,(*,*))),(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	41	85	228	1173	5	64
((*,*),((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	43	85	226	1176	5	32
((*,*),((*,(*,(*,*))),(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	40	84	224	1179	6	128
((*,*),((*,(*,(*,*))),(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	39	83	221	1185	6	64
((*,*),((*,(*,(*,*))),(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	39	83	219	1200	5	32
((*,*),((*,(*,(*,*))),(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	36	82	217	1203	6	128
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	43	85	222	1218	4	16
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	40	84	220	1221	5	64
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	39	83	217	1227	5	32
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	38	82	213	1236	5	32
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	35	81	211	1239	6	128
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	35	81	210	1245	5	64
((*,*),((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	39	83	213	1263	4	16
((*,*),((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	36	82	211	1266	5	64
((*,*),((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	35	81	208	1272	5	32
((*,*),((*,(*,(*,*))),(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	36	82	211	1266	5	64
((*,*),((*,(*,(*,*))),(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	33	81	209	1269	6	256
((*,*),((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	32	80	206	1275	6	128
((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	48	88	232	1167	4	16
((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	45	87	230	1170	5	64
((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	44	86	227	1176	5	32
((*,*),((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	43	85	223	1185	5	32
((*,*),((*,(*,(*,*))),((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	40	84	221	1188	6	128
((*,*),((*,(*,(*,*))),((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	40	84	220	1194	5	64
((*,*),((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	42	84	218	1197	5	32
((*,*),((*,(*,(*,*))),((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	39	83	216	1200	6	128
((*,*),((*,(*,(*,*))),((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	38	82	213	1206	6	64
((*,*),((*,(*,(*,*))),((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	38	82	211	1221	5	32
((*,*),((*,(*,(*,*))),((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	35	81	209	1224	6	128
((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	41	83	212	1212	5	32
((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	38	82	210	1215	6	128
((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	37	81	207	1221	6	64
((*,*),((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	36	80	203	1230	6	64
((*,*),((*,(*,(*,*))),((*,*),((*,*),((*,*),((*,*),(*,*)))))));	33	79	201	1233	7	256
((*,*),((*,(*,(*,*))),((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	33	79	200	1239	6	128
((*,*),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	36	80	200	1257	5	32
((*,*),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	33	79	198	1260	6	128
((*,*),((*,(*,(*,*))),((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	32	78	195	1266	6	64
((*,*),((*,(*,(*,*))),((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	33	79	196	1275	5	64
((*,*),((*,(*,(*,*))),((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	30	78	194	1278	6	128
((*,*),((*,(*,(*,*))),((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	27	77	192	1281	7	1024
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	41	83	207	1272	4	16
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	38	82	205	1275	5	64
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	37	81	202	1281	5	32
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	36	80	198	1290	5	32
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	33	79	196	1293	6	128
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	33	79	195	1299	5	64
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	35	79	193	1302	5	32
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	32	78	191	1305	6	128
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	31	77	188	1311	6	64
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	31	77	186	1326	5	32
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	28	76	184	1329	6	128
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	36	80	192	1353	4	16
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	33	79	190	1356	5	64
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	32	78	187	1362	5	32
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	31	77	183	1371	5	32
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	28	76	181	1374	6	128
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	28	76	180	1380	5	64
((*,*),((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	33	79	187	1383	4	32
((*,*),((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	30	78	185	1386	5	64
((*,*),((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	29	77	182	1392	5	32
((*,*),((*,(*,(*,*))),((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	33	79	190	1356	5	64
((*,*),((*,(*,(*,*))),((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	30	78	188	1359	6	256
((*,*),((*,(*,(*,*))),((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	27	77	183	1389	6	512
((*,*),((*,(*,(*,*))),((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	26	76	180	1395	6	128
((*,*),((*,(*,(*,*))),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	29	77	185	1365	6	128
((*,*),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	28	76	181	1374	6	128
((*,*),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	25	75	179	1377	7	512
((*,*),((*,(*,(*,*))),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	25	75	178	1383	6	256
((*,*),((*,(*,(*,*))),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	25	75	177	1401	6	128
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	50	90	232	1353	3	8
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	47	89	230	1356	4	32
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	46	88	227	1362	4	16
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	45	87	223	1371	4	16
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),((*,*),(*,*))))))));	42	86	221	1374	5	64
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	42	86	220	1380	4	32
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	44	86	218	1383	4	16
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,((*,*),(*,*))))))));	41	85	216	1386	5	64
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,*),(*,(*,*))))))));	40	84	213	1392	5	32
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	40	84	211	1407	4	16
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	37	83	209	1410	5	64
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	43	85	212	1398	4	16
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,((*,*),(*,*))))))));	40	84	210	1401	5	64
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,*),(*,(*,*))))))));	39	83	207	1407	5	32
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,(*,(*,*))))))));	38	82	203	1416	5	32
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),((*,*),(*,*)))))));	35	81	201	1419	6	128
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	35	81	200	1425	5	64
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	38	82	200	1443	4	16
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	35	81	198	1446	5	64
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	34	80	195	1452	5	32
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	35	81	196	1461	4	32
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),((*,*),(*,*))))));	32	80	194	1464	5	64
((*,*),((*,(*,(*,(*,*)))),(*,(((*,*),(*,*)),((*,*),(*,*))))));	29	79	192	1467	6	512
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	42	84	205	1416	4	16
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,((*,*),(*,*))))))));	39	83	203	1419	5	64
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,*),(*,(*,*))))))));	38	82	200	1425	5	32
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,(*,(*,*))))))));	37	81	196	1434	5	32
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),((*,*),(*,*)))))));	34	80	194	1437	6	128
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	34	80	193	1443	5	64
((*,*),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,(*,(*,*))))))));	36	80	191	1446	5	32
