newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	28	66	143	738	4	16
((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	25	65	141	741	5	64
((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	33	69	149	765	3	8
((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	30	68	147	768	4	32
((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	29	67	144	774	4	16
((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	28	66	140	783	4	16
((*,(*,*)),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	25	65	138	786	5	64
((*,(*,*)),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	25	65	137	792	4	32
((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	30	68	144	795	3	16
((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	27	67	142	798	4	32
((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	26	66	139	804	4	16
((*,(*,*)),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	30	68	147	768	4	32
((*,(*,*)),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	27	67	145	771	5	128
((*,(*,*)),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	24	66	140	801	5	256
((*,(*,*)),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	23	65	137	807	5	64
((*,(*,*)),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	26	66	142	777	5	64
((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	25	65	138	786	5	64
((*,(*,*)),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	22	64	136	789	6	256
((*,(*,*)),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	22	64	135	795	5	128
((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	22	64	134	813	5	64
((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	44	76	180	603	3	8
((*,(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	41	75	178	606	4	32
((*,(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	40	74	175	612	4	16
((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	39	73	171	621	4	16
((*,(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))));	36	72	169	624	5	64
((*,(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	36	72	168	630	4	32
((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	38	72	166	633	4	16
((*,(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))));	35	71	164	636	5	64
((*,(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))));	34	70	161	642	5	32
((*,(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	34	70	159	657	4	16
((*,(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	31	69	157	660	5	64
((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	37	71	160	648	4	16
((*,(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))));	34	70	158	651	5	64
((*,(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))));	33	69	155	657	5	32
((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))));	32	68	151	666	5	32
((*,(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))));	29	67	149	669	6	128
((*,(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	29	67	148	675	5	64
((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	32	68	148	693	4	16
((*,(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	29	67	146	696	5	64
((*,(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	28	66	143	702	5	32
((*,(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	29	67	144	711	4	32
((*,(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))));	26	66	142	714	5	64
((*,(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))));	23	65	140	717	6	512
((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	36	70	153	666	4	16
((*,(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))));	33	69	151	669	5	64
((*,(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))));	32	68	148	675	5	32
((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))));	31	67	144	684	5	32
((*,(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))));	28	66	142	687	6	128
((*,(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	28	66	141	693	5	64
((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))));	30	66	139	696	5	32
((*,(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))));	27	65	137	699	6	128
((*,(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))));	26	64	134	705	6	64
((*,(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	26	64	132	720	5	32
((*,(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))));	23	63	130	723	6	128
((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	30	66	135	738	4	16
((*,(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	27	65	133	741	5	64
((*,(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	26	64	130	747	5	32
((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	25	63	126	756	5	32
((*,(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))));	22	62	124	759	6	128
((*,(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	22	62	123	765	5	64
((*,(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	26	64	126	783	4	16
((*,(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))));	23	63	124	786	5	64
((*,(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))));	22	62	121	792	5	32
((*,(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	23	63	124	786	5	64
((*,(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))));	20	62	122	789	6	256
((*,(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))));	19	61	119	795	6	128
((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))));	36	70	147	747	3	8
((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))));	33	69	145	750	4	32
((*,(*,*)),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))));	32	68	142	756	4	16
((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))));	31	67	138	765	4	16
((*,(*,*)),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))));	28	66	136	768	5	64
((*,(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))));	28	66	135	774	4	32
((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))));	30	66	133	777	4	16
((*,(*,*)),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))));	27	65	131	780	5	64
((*,(*,*)),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))));	26	64	128	786	5	32
((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))));	26	64	126	801	4	16
((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))));	23	63	124	804	5	64
((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	29	65	127	792	4	16
((*,(*,*)),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	26	64	125	795	5	64
((*,(*,*)),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	25	63	122	801	5	32
((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	24	62	118	810	5	32
((*,(*,*)),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))));	21	61	116	813	6	128
((*,(*,*)),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	21	61	115	819	5	64
((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	24	62	115	837	4	16
((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	21	61	113	840	5	64
((*,(*,*)),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	20	60	110	846	5	32
((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	21	61	111	855	4	32
((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	18	60	109	858	5	64
((*,(*,*)),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	15	59	107	861	6	512
((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))));	30	66	125	873	3	8
((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))));	27	65	123	876	4	32
((*,(*,*)),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))));	26	64	120	882	4	16
((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))));	25	63	116	891	4	16
((*,(*,*)),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))));	22	62	114	894	5	64
((*,(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))));	22	62	113	900	4	32
((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	24	62	111	903	4	16
((*,(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	21	61	109	906	5	64
((*,(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	20	60	106	912	5	32
((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	20	60	104	927	4	16
((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	17	59	102	930	5	64
((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))));	26	64	114	945	3	8
((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))));	23	63	112	948	4	32
((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))));	22	62	109	954	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	21	61	105	963	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	18	60	103	966	5	64
((*,(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	18	60	102	972	4	32
((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))));	23	63	112	948	4	32
((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))));	22	62	109	954	4	16
((*,(*,*)),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))));	27	65	123	876	4	32
((*,(*,*)),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))));	24	64	121	879	5	128
((*,(*,*)),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))));	20	62	110	951	5	128
((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))));	19	61	107	957	5	64
((*,(*,*)),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))));	23	63	118	885	5	64
((*,(*,*)),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))));	19	61	107	957	5	64
((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,(*,*))))));	18	60	103	966	5	64
((*,(*,*)),((*,((*,*),(*,*))),((*,*),((*,*),(*,*)))));	15	59	101	969	6	256
((*,(*,*)),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	15	59	100	975	5	128
((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*)))));	18	60	104	963	5	32
((*,(*,*)),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*))));	22	62	114	894	5	64
((*,(*,*)),((*,((*,*),((*,*),(*,*)))),((*,*),(*,*))));	19	61	112	897	6	256
((*,(*,*)),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*))));	19	61	111	903	5	128
((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*)))))));	21	61	109	906	5	64
((*,(*,*)),(((*,*),(*,*)),((*,*),(*,((*,*),(*,*))))));	18	60	107	909	6	256
((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,(*,*))))));	17	59	104	915	6	128
((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*))))));	17	59	102	930	5	64
((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*)))));	14	58	100	933	6	256
((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*))))));	17	59	100	972	5	32
((*,(*,*)),(((*,*),(*,(*,*))),((*,*),((*,*),(*,*)))));	14	58	98	975	6	128
((*,(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*)))));	14	58	97	981	5	64
((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	45	77	175	810	2	4
((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	42	76	173	813	3	16
((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	41	75	170	819	3	8
((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	40	74	166	828	3	8
((*,(*,(*,*))),(*,(*,(*,(*,((*,*),((*,*),(*,*))))))));	37	73	164	831	4	32
((*,(*,(*,*))),(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	37	73	163	837	3	16
((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	39	73	161	840	3	8
((*,(*,(*,*))),(*,(*,(*,((*,*),(*,((*,*),(*,*))))))));	36	72	159	843	4	32
((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),(*,(*,*))))))));	35	71	156	849	4	16
((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	35	71	154	864	3	8
((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))));	32	70	152	867	4	32
((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	38	72	155	855	3	8
((*,(*,(*,*))),(*,(*,((*,*),(*,(*,((*,*),(*,*))))))));	35	71	153	858	4	32
((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),(*,(*,*))))))));	34	70	150	864	4	16
((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,(*,(*,*))))))));	33	69	146	873	4	16
((*,(*,(*,*))),(*,(*,((*,*),((*,*),((*,*),(*,*)))))));	30	68	144	876	5	64
((*,(*,(*,*))),(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))));	30	68	143	882	4	32
((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	33	69	143	900	3	8
((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))));	30	68	141	903	4	32
((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))));	29	67	138	909	4	16
((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	30	68	139	918	3	16
((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),((*,*),(*,*))))));	27	67	137	921	4	32
((*,(*,(*,*))),(*,(*,(((*,*),(*,*)),((*,*),(*,*))))));	24	66	135	924	5	256
((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	37	71	148	873	3	8
((*,(*,(*,*))),(*,((*,*),(*,(*,(*,((*,*),(*,*))))))));	34	70	146	876	4	32
((*,(*,(*,*))),(*,((*,*),(*,(*,((*,*),(*,(*,*))))))));	33	69	143	882	4	16
((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,(*,(*,*))))))));	32	68	139	891	4	16
((*,(*,(*,*))),(*,((*,*),(*,((*,*),((*,*),(*,*)))))));	29	67	137	894	5	64
((*,(*,(*,*))),(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))));	29	67	136	900	4	32
((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,(*,(*,*))))))));	31	67	134	903	4	16
((*,(*,(*,*))),(*,((*,*),((*,*),(*,((*,*),(*,*)))))));	28	66	132	906	5	64
((*,(*,(*,*))),(*,((*,*),((*,*),((*,*),(*,(*,*)))))));	27	65	129	912	5	32
((*,(*,(*,*))),(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))));	27	65	127	927	4	16
((*,(*,(*,*))),(*,((*,*),((*,(*,*)),((*,*),(*,*))))));	24	64	125	930	5	64
((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	31	67	130	945	3	8
((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))));	28	66	128	948	4	32
((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))));	27	65	125	954	4	16
((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))));	26	64	121	963	4	16
((*,(*,(*,*))),(*,((*,(*,*)),((*,*),((*,*),(*,*))))));	23	63	119	966	5	64
((*,(*,(*,*))),(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))));	23	63	118	972	4	32
((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	27	65	121	990	3	8
((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,((*,*),(*,*))))));	24	64	119	993	4	32
((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,*),(*,(*,*))))));	23	63	116	999	4	16
((*,(*,(*,*))),(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))));	24	64	119	993	4	32
((*,(*,(*,*))),(*,((*,((*,*),(*,*))),((*,*),(*,*)))));	21	63	117	996	5	128
((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,*),(*,(*,*))))));	20	62	114	1002	5	64
((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))));	36	70	140	894	3	8
((*,(*,(*,*))),((*,*),(*,(*,(*,(*,((*,*),(*,*))))))));	33	69	138	897	4	32
((*,(*,(*,*))),((*,*),(*,(*,(*,((*,*),(*,(*,*))))))));	32	68	135	903	4	16
((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,(*,(*,*))))))));	31	67	131	912	4	16
((*,(*,(*,*))),((*,*),(*,(*,((*,*),((*,*),(*,*)))))));	28	66	129	915	5	64
((*,(*,(*,*))),((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))));	28	66	128	921	4	32
((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,(*,(*,*))))))));	30	66	126	924	4	16
((*,(*,(*,*))),((*,*),(*,((*,*),(*,((*,*),(*,*)))))));	27	65	124	927	5	64
((*,(*,(*,*))),((*,*),(*,((*,*),((*,*),(*,(*,*)))))));	26	64	121	933	5	32
((*,(*,(*,*))),((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))));	26	64	119	948	4	16
((*,(*,(*,*))),((*,*),(*,((*,(*,*)),((*,*),(*,*))))));	23	63	117	951	5	64
((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,(*,(*,*))))))));	29	65	120	939	4	16
((*,(*,(*,*))),((*,*),((*,*),(*,(*,((*,*),(*,*)))))));	26	64	118	942	5	64
((*,(*,(*,*))),((*,*),((*,*),(*,((*,*),(*,(*,*)))))));	25	63	115	948	5	32
((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,(*,(*,*)))))));	24	62	111	957	5	32
((*,(*,(*,*))),((*,*),((*,*),((*,*),((*,*),(*,*))))));	21	61	109	960	6	128
((*,(*,(*,*))),((*,*),((*,*),((*,(*,*)),(*,(*,*))))));	21	61	108	966	5	64
((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))));	24	62	108	984	4	16
((*,(*,(*,*))),((*,*),((*,(*,*)),(*,((*,*),(*,*))))));	21	61	106	987	5	64
((*,(*,(*,*))),((*,*),((*,(*,*)),((*,*),(*,(*,*))))));	20	60	103	993	5	32
((*,(*,(*,*))),((*,*),((*,(*,(*,*))),(*,(*,(*,*))))));	21	61	104	1002	4	32
((*,(*,(*,*))),((*,*),((*,(*,(*,*))),((*,*),(*,*)))));	18	60	102	1005	5	64
((*,(*,(*,*))),((*,*),(((*,*),(*,*)),((*,*),(*,*)))));	15	59	100	1008	6	512
((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))));	29	65	115	999	3	8
((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))));	26	64	113	1002	4	32
((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))));	25	63	110	1008	4	16
((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))));	24	62	106	1017	4	16
((*,(*,(*,*))),((*,(*,*)),(*,((*,*),((*,*),(*,*))))));	21	61	104	1020	5	64
((*,(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))));	21	61	103	1026	4	32
((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))));	23	61	101	1029	4	16
((*,(*,(*,*))),((*,(*,*)),((*,*),(*,((*,*),(*,*))))));	20	60	99	1032	5	64
((*,(*,(*,*))),((*,(*,*)),((*,*),((*,*),(*,(*,*))))));	19	59	96	1038	5	32
((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))));	19	59	94	1053	4	16
((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),((*,*),(*,*)))));	16	58	92	1056	5	64
((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))));	24	62	100	1080	3	8
((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,((*,*),(*,*))))));	21	61	98	1083	4	32
((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,*),(*,(*,*))))));	20	60	95	1089	4	16
((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,(*,(*,*))))));	19	59	91	1098	4	16
((*,(*,(*,*))),((*,(*,(*,*))),((*,*),((*,*),(*,*)))));	16	58	89	1101	5	64
((*,(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))));	16	58	88	1107	4	32
((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))));	21	61	95	1110	3	16
((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))));	18	60	93	1113	4	32
((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))));	17	59	90	1119	4	16
((*,(*,(*,*))),((*,(*,(*,(*,(*,*))))),((*,*),(*,*))));	21	61	98	1083	4	32
((*,(*,(*,*))),((*,(*,((*,*),(*,*)))),((*,*),(*,*))));	18	60	96	1086	5	128
((*,(*,(*,*))),((*,((*,*),(*,*))),(*,((*,*),(*,*)))));	15	59	91	1116	5	256
((*,(*,(*,*))),((*,((*,*),(*,*))),((*,*),(*,(*,*)))));	14	58	88	1122	5	64
((*,(*,(*,*))),((*,((*,*),(*,(*,*)))),((*,*),(*,*))));	17	59	93	1092	5	64
((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,(*,(*,*))))));	16	58	89	1101	5	64
((*,(*,(*,*))),(((*,*),(*,*)),((*,*),((*,*),(*,*)))));	13	57	87	1104	6	256
((*,(*,(*,*))),(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))));	13	57	86	1110	5	128
((*,(*,(*,*))),(((*,*),(*,(*,*))),((*,*),(*,(*,*)))));	13	57	85	1128	5	64
((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))));	38	72	140	1080	2	4
((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,((*,*),(*,*))))))));	35	71	138	1083	3	16
((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,*),(*,(*,*))))))));	34	70	135	1089	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,(*,(*,*))))))));	33	69	131	1098	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),((*,*),(*,*)))))));	30	68	129	1101	4	32
((*,(*,(*,(*,*)))),(*,(*,(*,((*,(*,*)),(*,(*,*)))))));	30	68	128	1107	3	16
((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,(*,(*,*))))))));	32	68	126	1110	3	8
((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,((*,*),(*,*)))))));	29	67	124	1113	4	32
((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,*),(*,(*,*)))))));	28	66	121	1119	4	16
((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),(*,(*,(*,*)))))));	28	66	119	1134	3	8
((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),((*,*),(*,*))))));	25	65	117	1137	4	32
((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,(*,(*,*))))))));	31	67	120	1125	3	8
((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,((*,*),(*,*)))))));	28	66	118	1128	4	32
((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,*),(*,(*,*)))))));	27	65	115	1134	4	16
((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,(*,(*,*)))))));	26	64	111	1143	4	16
((*,(*,(*,(*,*)))),(*,((*,*),((*,*),((*,*),(*,*))))));	23	63	109	1146	5	64
((*,(*,(*,(*,*)))),(*,((*,*),((*,(*,*)),(*,(*,*))))));	23	63	108	1152	4	32
((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,(*,*)))))));	26	64	108	1170	3	8
((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,((*,*),(*,*))))));	23	63	106	1173	4	32
((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,(*,*))))));	22	62	103	1179	4	16
((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),(*,(*,(*,*))))));	23	63	104	1188	3	16
((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),((*,*),(*,*)))));	20	62	102	1191	4	32
((*,(*,(*,(*,*)))),(*,(((*,*),(*,*)),((*,*),(*,*)))));	17	61	100	1194	5	256
((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,(*,*))))))));	30	66	113	1143	3	8
