newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))))));	67	109	371	963	5	32
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))))));	66	108	367	972	5	32
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,*))))))))));	63	107	365	975	6	128
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))))));	63	107	364	981	5	64
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))))));	66	108	364	999	4	16
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))))));	63	107	362	1002	5	64
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))))));	62	106	359	1008	5	32
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))))));	63	107	360	1017	4	32
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))))));	60	106	358	1020	5	64
((*,*),((*,(*,*)),(*,(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))))));	57	105	356	1023	6	512
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))))));	70	110	369	972	4	16
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))))));	67	109	367	975	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))))));	66	108	364	981	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))))));	65	107	360	990	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,*))))))))));	62	106	358	993	6	128
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))))));	62	106	357	999	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))))));	64	106	355	1002	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,*))))))))));	61	105	353	1005	6	128
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,*))))))))));	60	104	350	1011	6	64
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))))));	60	104	348	1026	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,*)))))))));	57	103	346	1029	6	128
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))))));	64	106	351	1044	4	16
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))))));	61	105	349	1047	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))))));	60	104	346	1053	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))))));	59	103	342	1062	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,*)))))))));	56	102	340	1065	6	128
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))))));	56	102	339	1071	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))))));	60	104	342	1089	4	16
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))))));	57	103	340	1092	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))))));	56	102	337	1098	5	32
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))))));	57	103	340	1092	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,*))))))));	54	102	338	1095	6	256
((*,*),((*,(*,*)),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))))));	53	101	335	1101	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))))));	69	109	361	993	4	16
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))))));	66	108	359	996	5	64
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))))));	65	107	356	1002	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))))));	64	106	352	1011	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,((*,*),((*,*),(*,*))))))))));	61	105	350	1014	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))))));	61	105	349	1020	5	64
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))))));	63	105	347	1023	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,((*,*),(*,*))))))))));	60	104	345	1026	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,*),((*,*),(*,(*,*))))))))));	59	103	342	1032	6	64
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))))));	59	103	340	1047	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,(*,*)),((*,*),(*,*)))))))));	56	102	338	1050	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))))));	62	104	341	1038	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))))));	59	103	339	1041	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))))));	58	102	336	1047	6	64
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))))));	57	101	332	1056	6	64
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),((*,*),((*,*),(*,*)))))))));	54	100	330	1059	7	256
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))))));	54	100	329	1065	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))))));	57	101	329	1083	5	32
((*,*),((*,(*,*)),(*,(*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))))));	54	100	327	1086	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))))));	53	99	324	1092	6	64
((*,*),((*,(*,*)),(*,(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))))));	54	100	325	1101	5	64
((*,*),((*,(*,*)),(*,(*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))))));	51	99	323	1104	6	128
((*,*),((*,(*,*)),(*,(*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))))));	48	98	321	1107	7	1024
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))))));	62	104	336	1098	4	16
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))))));	59	103	334	1101	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))))));	58	102	331	1107	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))))));	57	101	327	1116	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))))));	54	100	325	1119	6	128
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))))));	54	100	324	1125	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))))));	56	100	322	1128	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))))));	53	99	320	1131	6	128
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))))));	52	98	317	1137	6	64
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))))));	52	98	315	1152	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))))));	49	97	313	1155	6	128
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))))));	57	101	321	1179	4	16
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))))));	54	100	319	1182	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))))));	53	99	316	1188	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))))));	52	98	312	1197	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))))));	49	97	310	1200	6	128
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))))));	49	97	309	1206	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))))));	54	100	316	1209	4	32
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))))));	51	99	314	1212	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))))));	50	98	311	1218	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))))));	54	100	319	1182	5	64
((*,*),((*,(*,*)),(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))))));	51	99	317	1185	6	256
((*,*),((*,(*,*)),(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))))));	48	98	312	1215	6	512
((*,*),((*,(*,*)),(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))))));	47	97	309	1221	6	128
((*,*),((*,(*,*)),(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))))));	50	98	314	1191	6	128
((*,*),((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))))));	49	97	310	1200	6	128
((*,*),((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))))));	46	96	308	1203	7	512
((*,*),((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))))));	46	96	307	1209	6	256
((*,*),((*,(*,*)),(*,(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))))));	46	96	306	1227	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	68	108	352	1017	4	16
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	65	107	350	1020	5	64
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	64	106	347	1026	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	63	105	343	1035	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))))));	60	104	341	1038	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	60	104	340	1044	5	64
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	62	104	338	1047	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))))));	59	103	336	1050	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))))));	58	102	333	1056	6	64
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	58	102	331	1071	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	55	101	329	1074	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	61	103	332	1062	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))))));	58	102	330	1065	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))))));	57	101	327	1071	6	64
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))))));	56	100	323	1080	6	64
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))))));	53	99	321	1083	7	256
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	53	99	320	1089	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	56	100	320	1107	5	32
((*,*),((*,(*,*)),(*,((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	53	99	318	1110	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	52	98	315	1116	6	64
((*,*),((*,(*,*)),(*,((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	53	99	316	1125	5	64
((*,*),((*,(*,*)),(*,((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))))));	50	98	314	1128	6	128
((*,*),((*,(*,*)),(*,((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))))));	47	97	312	1131	7	1024
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	60	102	325	1080	5	32
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))))));	57	101	323	1083	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))))));	56	100	320	1089	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))))));	55	99	316	1098	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))))));	52	98	314	1101	7	256
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	52	98	313	1107	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))))));	54	98	311	1110	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))))));	51	97	309	1113	7	256
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))))));	50	96	306	1119	7	128
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	50	96	304	1134	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))))));	47	95	302	1137	7	256
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	54	98	307	1152	5	32
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	51	97	305	1155	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	50	96	302	1161	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	49	95	298	1170	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))))));	46	94	296	1173	7	256
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	46	94	295	1179	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	50	96	298	1197	5	32
((*,*),((*,(*,*)),(*,((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))))));	47	95	296	1200	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))))));	46	94	293	1206	6	64
((*,*),((*,(*,*)),(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	47	95	296	1200	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))))));	44	94	294	1203	7	512
((*,*),((*,(*,*)),(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))))));	43	93	291	1209	7	256
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	60	102	319	1161	4	16
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))))));	57	101	317	1164	5	64
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))))));	56	100	314	1170	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))))));	55	99	310	1179	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))))));	52	98	308	1182	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))))));	52	98	307	1188	5	64
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))))));	54	98	305	1191	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))))));	51	97	303	1194	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))))));	50	96	300	1200	6	64
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))))));	50	96	298	1215	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))))));	47	95	296	1218	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))))));	53	97	299	1206	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))))));	50	96	297	1209	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))))));	49	95	294	1215	6	64
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))))));	48	94	290	1224	6	64
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))))));	45	93	288	1227	7	256
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))))));	45	93	287	1233	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))))));	48	94	287	1251	5	32
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))))));	45	93	285	1254	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))))));	44	92	282	1260	6	64
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))))));	45	93	283	1269	5	64
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))))));	42	92	281	1272	6	128
((*,*),((*,(*,*)),(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))))));	39	91	279	1275	7	1024
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))))));	54	98	297	1287	4	16
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))))));	51	97	295	1290	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))))));	50	96	292	1296	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))))));	49	95	288	1305	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))))));	46	94	286	1308	6	128
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))))));	46	94	285	1314	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))))));	48	94	283	1317	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))))));	45	93	281	1320	6	128
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))))));	44	92	278	1326	6	64
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))))));	44	92	276	1341	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))))));	41	91	274	1344	6	128
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))))));	50	96	286	1359	4	16
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))))));	47	95	284	1362	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))))));	46	94	281	1368	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))))));	45	93	277	1377	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))))));	42	92	275	1380	6	128
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))))));	42	92	274	1386	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))))));	47	95	284	1362	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))))));	46	94	281	1368	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))))));	51	97	295	1290	5	64
((*,*),((*,(*,*)),(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))))));	48	96	293	1293	6	256
((*,*),((*,(*,*)),(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))))));	44	94	282	1365	6	256
((*,*),((*,(*,*)),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))))));	43	93	279	1371	6	128
((*,*),((*,(*,*)),(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))))));	47	95	290	1299	6	128
((*,*),((*,(*,*)),(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))))));	43	93	279	1371	6	128
((*,*),((*,(*,*)),(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,*))))))));	42	92	275	1380	6	128
((*,*),((*,(*,*)),(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,*)))))));	39	91	273	1383	7	512
((*,*),((*,(*,*)),(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*)))))));	39	91	272	1389	6	256
((*,*),((*,(*,*)),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*)))))));	42	92	276	1377	6	64
((*,*),((*,(*,*)),(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*))))));	46	94	286	1308	6	128
((*,*),((*,(*,*)),(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,*))))));	43	93	284	1311	7	512
((*,*),((*,(*,*)),(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*))))));	43	93	283	1317	6	256
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*)))))))));	45	93	281	1320	6	128
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,*))))))));	42	92	279	1323	7	512
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,*))))))));	41	91	276	1329	7	256
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*))))))));	41	91	274	1344	6	128
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*)))))));	38	90	272	1347	7	512
((*,*),((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*))))))));	41	91	272	1386	6	64
((*,*),((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,*)))))));	38	90	270	1389	7	256
((*,*),((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	38	90	269	1395	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	67	107	342	1044	4	16
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	64	106	340	1047	5	64
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	63	105	337	1053	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	62	104	333	1062	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,*))))))))));	59	103	331	1065	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	59	103	330	1071	5	64
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	61	103	328	1074	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,*))))))))));	58	102	326	1077	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,*))))))))));	57	101	323	1083	6	64
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	57	101	321	1098	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	54	100	319	1101	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	60	102	322	1089	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))));	57	101	320	1092	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))));	56	100	317	1098	6	64
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))));	55	99	313	1107	6	64
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),((*,*),((*,*),(*,*)))))))));	52	98	311	1110	7	256
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	52	98	310	1116	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	55	99	310	1134	5	32
((*,*),((*,(*,*)),((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	52	98	308	1137	6	128
((*,*),((*,(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	51	97	305	1143	6	64
