newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))));	32	72	144	1260	4	16
((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))));	29	71	142	1263	5	64
((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))));	29	71	141	1269	4	32
((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))));	31	71	139	1272	4	16
((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))));	28	70	137	1275	5	64
((*,(*,(*,*))),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))));	27	69	134	1281	5	32
((*,(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))));	27	69	132	1296	4	16
((*,(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))));	24	68	130	1299	5	64
((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	30	70	133	1287	4	16
((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	27	69	131	1290	5	64
((*,(*,(*,*))),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	26	68	128	1296	5	32
((*,(*,(*,*))),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	25	67	124	1305	5	32
((*,(*,(*,*))),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))));	22	66	122	1308	6	128
((*,(*,(*,*))),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	22	66	121	1314	5	64
((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	25	67	121	1332	4	16
((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	22	66	119	1335	5	64
((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	21	65	116	1341	5	32
((*,(*,(*,*))),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	22	66	117	1350	4	32
((*,(*,(*,*))),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	19	65	115	1353	5	64
((*,(*,(*,*))),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	16	64	113	1356	6	512
((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))));	31	71	131	1368	3	8
((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))));	28	70	129	1371	4	32
((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))));	27	69	126	1377	4	16
((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))));	26	68	122	1386	4	16
((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))));	23	67	120	1389	5	64
((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))));	23	67	119	1395	4	32
((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	25	67	117	1398	4	16
((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	22	66	115	1401	5	64
((*,(*,(*,*))),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	21	65	112	1407	5	32
((*,(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	21	65	110	1422	4	16
((*,(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	18	64	108	1425	5	64
((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))));	27	69	120	1440	3	8
((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))));	24	68	118	1443	4	32
((*,(*,(*,*))),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))));	23	67	115	1449	4	16
((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	22	66	111	1458	4	16
((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	19	65	109	1461	5	64
((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	19	65	108	1467	4	32
((*,(*,(*,*))),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))));	24	68	118	1443	4	32
((*,(*,(*,*))),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))));	23	67	115	1449	4	16
((*,(*,(*,*))),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))));	28	70	129	1371	4	32
((*,(*,(*,*))),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))));	25	69	127	1374	5	128
((*,(*,(*,*))),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))));	21	67	116	1446	5	128
((*,(*,(*,*))),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))));	20	66	113	1452	5	64
((*,(*,(*,*))),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))));	24	68	124	1380	5	64
((*,(*,(*,*))),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))));	20	66	113	1452	5	64
((*,(*,(*,*))),((*,((*,*),(*,*))),((*,*),(*,(*,(*,*))))));	19	65	109	1461	5	64
((*,(*,(*,*))),((*,((*,*),(*,*))),((*,*),((*,*),(*,*)))));	16	64	107	1464	6	256
((*,(*,(*,*))),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	16	64	106	1470	5	128
((*,(*,(*,*))),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*)))));	19	65	110	1458	5	32
((*,(*,(*,*))),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*))));	23	67	120	1389	5	64
((*,(*,(*,*))),((*,((*,*),((*,*),(*,*)))),((*,*),(*,*))));	20	66	118	1392	6	256
((*,(*,(*,*))),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*))));	20	66	117	1398	5	128
((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*)))))));	22	66	115	1401	5	64
((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,((*,*),(*,*))))));	19	65	113	1404	6	256
((*,(*,(*,*))),(((*,*),(*,*)),((*,*),((*,*),(*,(*,*))))));	18	64	110	1410	6	128
((*,(*,(*,*))),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*))))));	18	64	108	1425	5	64
((*,(*,(*,*))),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*)))));	15	63	106	1428	6	256
((*,(*,(*,*))),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*))))));	18	64	106	1467	5	32
((*,(*,(*,*))),(((*,*),(*,(*,*))),((*,*),((*,*),(*,*)))));	15	63	104	1470	6	128
((*,(*,(*,*))),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*)))));	15	63	103	1476	5	64
((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	47	83	185	1350	2	4
((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	44	82	183	1353	3	16
((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	43	81	180	1359	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	42	80	176	1368	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,*),((*,*),(*,*))))))));	39	79	174	1371	4	32
((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	39	79	173	1377	3	16
((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	41	79	171	1380	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,((*,*),(*,*))))))));	38	78	169	1383	4	32
((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),((*,*),(*,(*,*))))))));	37	77	166	1389	4	16
((*,(*,(*,(*,*)))),(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	37	77	164	1404	3	8
((*,(*,(*,(*,*)))),(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))));	34	76	162	1407	4	32
((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	40	78	165	1395	3	8
((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,((*,*),(*,*))))))));	37	77	163	1398	4	32
((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,((*,*),(*,(*,*))))))));	36	76	160	1404	4	16
((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,*),(*,(*,(*,*))))))));	35	75	156	1413	4	16
((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,*),((*,*),(*,*)))))));	32	74	154	1416	5	64
((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))));	32	74	153	1422	4	32
((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	35	75	153	1440	3	8
((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))));	32	74	151	1443	4	32
((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))));	31	73	148	1449	4	16
((*,(*,(*,(*,*)))),(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	32	74	149	1458	3	16
((*,(*,(*,(*,*)))),(*,(*,((*,(*,(*,*))),((*,*),(*,*))))));	29	73	147	1461	4	32
((*,(*,(*,(*,*)))),(*,(*,(((*,*),(*,*)),((*,*),(*,*))))));	26	72	145	1464	5	256
((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	39	77	158	1413	3	8
((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,((*,*),(*,*))))))));	36	76	156	1416	4	32
((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,((*,*),(*,(*,*))))))));	35	75	153	1422	4	16
((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,*),(*,(*,(*,*))))))));	34	74	149	1431	4	16
((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,*),((*,*),(*,*)))))));	31	73	147	1434	5	64
((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))));	31	73	146	1440	4	32
((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,(*,(*,(*,*))))))));	33	73	144	1443	4	16
((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,((*,*),(*,*)))))));	30	72	142	1446	5	64
((*,(*,(*,(*,*)))),(*,((*,*),((*,*),((*,*),(*,(*,*)))))));	29	71	139	1452	5	32
((*,(*,(*,(*,*)))),(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))));	29	71	137	1467	4	16
((*,(*,(*,(*,*)))),(*,((*,*),((*,(*,*)),((*,*),(*,*))))));	26	70	135	1470	5	64
((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	33	73	140	1485	3	8
((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))));	30	72	138	1488	4	32
((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))));	29	71	135	1494	4	16
((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))));	28	70	131	1503	4	16
((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,*),((*,*),(*,*))))));	25	69	129	1506	5	64
((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))));	25	69	128	1512	4	32
((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	29	71	131	1530	3	8
((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),(*,((*,*),(*,*))))));	26	70	129	1533	4	32
((*,(*,(*,(*,*)))),(*,((*,(*,(*,*))),((*,*),(*,(*,*))))));	25	69	126	1539	4	16
((*,(*,(*,(*,*)))),(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))));	26	70	129	1533	4	32
((*,(*,(*,(*,*)))),(*,((*,((*,*),(*,*))),((*,*),(*,*)))));	23	69	127	1536	5	128
((*,(*,(*,(*,*)))),(*,(((*,*),(*,*)),((*,*),(*,(*,*))))));	22	68	124	1542	5	64
((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))));	38	76	150	1434	3	8
((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,((*,*),(*,*))))))));	35	75	148	1437	4	32
((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,((*,*),(*,(*,*))))))));	34	74	145	1443	4	16
((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,*),(*,(*,(*,*))))))));	33	73	141	1452	4	16
((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,*),((*,*),(*,*)))))));	30	72	139	1455	5	64
((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))));	30	72	138	1461	4	32
((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,(*,(*,(*,*))))))));	32	72	136	1464	4	16
((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,((*,*),(*,*)))))));	29	71	134	1467	5	64
((*,(*,(*,(*,*)))),((*,*),(*,((*,*),((*,*),(*,(*,*)))))));	28	70	131	1473	5	32
((*,(*,(*,(*,*)))),((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))));	28	70	129	1488	4	16
((*,(*,(*,(*,*)))),((*,*),(*,((*,(*,*)),((*,*),(*,*))))));	25	69	127	1491	5	64
((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,(*,(*,(*,*))))))));	31	71	130	1479	4	16
((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,((*,*),(*,*)))))));	28	70	128	1482	5	64
((*,(*,(*,(*,*)))),((*,*),((*,*),(*,((*,*),(*,(*,*)))))));	27	69	125	1488	5	32
((*,(*,(*,(*,*)))),((*,*),((*,*),((*,*),(*,(*,(*,*)))))));	26	68	121	1497	5	32
((*,(*,(*,(*,*)))),((*,*),((*,*),((*,*),((*,*),(*,*))))));	23	67	119	1500	6	128
((*,(*,(*,(*,*)))),((*,*),((*,*),((*,(*,*)),(*,(*,*))))));	23	67	118	1506	5	64
((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))));	26	68	118	1524	4	16
((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),(*,((*,*),(*,*))))));	23	67	116	1527	5	64
((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),((*,*),(*,(*,*))))));	22	66	113	1533	5	32
((*,(*,(*,(*,*)))),((*,*),((*,(*,(*,*))),(*,(*,(*,*))))));	23	67	114	1542	4	32
((*,(*,(*,(*,*)))),((*,*),((*,(*,(*,*))),((*,*),(*,*)))));	20	66	112	1545	5	64
((*,(*,(*,(*,*)))),((*,*),(((*,*),(*,*)),((*,*),(*,*)))));	17	65	110	1548	6	512
((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))));	31	71	125	1539	3	8
((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))));	28	70	123	1542	4	32
((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))));	27	69	120	1548	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))));	26	68	116	1557	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),(*,((*,*),((*,*),(*,*))))));	23	67	114	1560	5	64
((*,(*,(*,(*,*)))),((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))));	23	67	113	1566	4	32
((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))));	25	67	111	1569	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,((*,*),(*,*))))));	22	66	109	1572	5	64
((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),((*,*),(*,(*,*))))));	21	65	106	1578	5	32
((*,(*,(*,(*,*)))),((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))));	21	65	104	1593	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),((*,(*,*)),((*,*),(*,*)))));	18	64	102	1596	5	64
((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))));	26	68	110	1620	3	8
((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,(*,((*,*),(*,*))))));	23	67	108	1623	4	32
((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,((*,*),(*,(*,*))))));	22	66	105	1629	4	16
((*,(*,(*,(*,*)))),((*,(*,(*,*))),((*,*),(*,(*,(*,*))))));	21	65	101	1638	4	16
((*,(*,(*,(*,*)))),((*,(*,(*,*))),((*,*),((*,*),(*,*)))));	18	64	99	1641	5	64
((*,(*,(*,(*,*)))),((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))));	18	64	98	1647	4	32
((*,(*,(*,(*,*)))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))));	23	67	105	1650	3	16
((*,(*,(*,(*,*)))),((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))));	20	66	103	1653	4	32
((*,(*,(*,(*,*)))),((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))));	19	65	100	1659	4	16
((*,(*,(*,(*,*)))),((*,(*,(*,(*,(*,*))))),((*,*),(*,*))));	23	67	108	1623	4	32
((*,(*,(*,(*,*)))),((*,(*,((*,*),(*,*)))),((*,*),(*,*))));	20	66	106	1626	5	128
((*,(*,(*,(*,*)))),((*,((*,*),(*,*))),(*,((*,*),(*,*)))));	17	65	101	1656	5	256
((*,(*,(*,(*,*)))),((*,((*,*),(*,*))),((*,*),(*,(*,*)))));	16	64	98	1662	5	64
((*,(*,(*,(*,*)))),((*,((*,*),(*,(*,*)))),((*,*),(*,*))));	19	65	103	1632	5	64
((*,(*,(*,(*,*)))),(((*,*),(*,*)),((*,*),(*,(*,(*,*))))));	18	64	99	1641	5	64
((*,(*,(*,(*,*)))),(((*,*),(*,*)),((*,*),((*,*),(*,*)))));	15	63	97	1644	6	256
((*,(*,(*,(*,*)))),(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))));	15	63	96	1650	5	128
((*,(*,(*,(*,*)))),(((*,*),(*,(*,*))),((*,*),(*,(*,*)))));	15	63	95	1668	5	64
((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))));	41	79	155	1620	2	4
((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,((*,*),(*,*))))))));	38	78	153	1623	3	16
((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,((*,*),(*,(*,*))))))));	37	77	150	1629	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,(*,((*,*),(*,(*,(*,*))))))));	36	76	146	1638	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,(*,((*,*),((*,*),(*,*)))))));	33	75	144	1641	4	32
((*,(*,(*,(*,(*,*))))),(*,(*,(*,((*,(*,*)),(*,(*,*)))))));	33	75	143	1647	3	16
((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,(*,(*,(*,*))))))));	35	75	141	1650	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,((*,*),(*,*)))))));	32	74	139	1653	4	32
((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),((*,*),(*,(*,*)))))));	31	73	136	1659	4	16
((*,(*,(*,(*,(*,*))))),(*,(*,((*,(*,*)),(*,(*,(*,*)))))));	31	73	134	1674	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,((*,(*,*)),((*,*),(*,*))))));	28	72	132	1677	4	32
((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,(*,(*,(*,*))))))));	34	74	135	1665	3	8
((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,((*,*),(*,*)))))));	31	73	133	1668	4	32
((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,((*,*),(*,(*,*)))))));	30	72	130	1674	4	16
((*,(*,(*,(*,(*,*))))),(*,((*,*),((*,*),(*,(*,(*,*)))))));	29	71	126	1683	4	16
((*,(*,(*,(*,(*,*))))),(*,((*,*),((*,*),((*,*),(*,*))))));	26	70	124	1686	5	64
((*,(*,(*,(*,(*,*))))),(*,((*,*),((*,(*,*)),(*,(*,*))))));	26	70	123	1692	4	32
((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),(*,(*,(*,(*,*)))))));	29	71	123	1710	3	8
((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),(*,((*,*),(*,*))))));	26	70	121	1713	4	32
((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),((*,*),(*,(*,*))))));	25	69	118	1719	4	16
((*,(*,(*,(*,(*,*))))),(*,((*,(*,(*,*))),(*,(*,(*,*))))));	26	70	119	1728	3	16
((*,(*,(*,(*,(*,*))))),(*,((*,(*,(*,*))),((*,*),(*,*)))));	23	69	117	1731	4	32
((*,(*,(*,(*,(*,*))))),(*,(((*,*),(*,*)),((*,*),(*,*)))));	20	68	115	1734	5	256
((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,(*,(*,*))))))));	33	73	128	1683	3	8
((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,((*,*),(*,*)))))));	30	72	126	1686	4	32
((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,((*,*),(*,(*,*)))))));	29	71	123	1692	4	16
((*,(*,(*,(*,(*,*))))),((*,*),(*,((*,*),(*,(*,(*,*)))))));	28	70	119	1701	4	16
((*,(*,(*,(*,(*,*))))),((*,*),(*,((*,*),((*,*),(*,*))))));	25	69	117	1704	5	64
((*,(*,(*,(*,(*,*))))),((*,*),(*,((*,(*,*)),(*,(*,*))))));	25	69	116	1710	4	32
((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,(*,(*,(*,*)))))));	27	69	114	1713	4	16
((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,((*,*),(*,*))))));	24	68	112	1716	5	64
((*,(*,(*,(*,(*,*))))),((*,*),((*,*),((*,*),(*,(*,*))))));	23	67	109	1722	5	32
((*,(*,(*,(*,(*,*))))),((*,*),((*,(*,*)),(*,(*,(*,*))))));	23	67	107	1737	4	16
((*,(*,(*,(*,(*,*))))),((*,*),((*,(*,*)),((*,*),(*,*)))));	20	66	105	1740	5	64
((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,(*,(*,*)))))));	27	69	110	1755	3	8
((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,((*,*),(*,*))))));	24	68	108	1758	4	32
((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,((*,*),(*,(*,*))))));	23	67	105	1764	4	16
((*,(*,(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,(*,(*,*))))));	22	66	101	1773	4	16
((*,(*,(*,(*,(*,*))))),((*,(*,*)),((*,*),((*,*),(*,*)))));	19	65	99	1776	5	64
((*,(*,(*,(*,(*,*))))),((*,(*,*)),((*,(*,*)),(*,(*,*)))));	19	65	98	1782	4	32
((*,(*,(*,(*,(*,*))))),((*,(*,(*,*))),(*,(*,(*,(*,*))))));	23	67	101	1800	3	8
((*,(*,(*,(*,(*,*))))),((*,(*,(*,*))),(*,((*,*),(*,*)))));	20	66	99	1803	4	32
((*,(*,(*,(*,(*,*))))),((*,(*,(*,*))),((*,*),(*,(*,*)))));	19	65	96	1809	4	16
((*,(*,(*,(*,(*,*))))),((*,(*,(*,(*,*)))),((*,*),(*,*))));	20	66	99	1803	4	32
((*,(*,(*,(*,(*,*))))),((*,((*,*),(*,*))),((*,*),(*,*))));	17	65	97	1806	5	128
((*,(*,(*,(*,(*,*))))),(((*,*),(*,*)),((*,*),(*,(*,*)))));	16	64	94	1812	5	64
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,(*,(*,(*,(*,(*,*))))))));	37	77	140	1764	2	4
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,(*,(*,((*,*),(*,*)))))));	34	76	138	1767	3	16
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,(*,((*,*),(*,(*,*)))))));	33	75	135	1773	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,((*,*),(*,(*,(*,*)))))));	32	74	131	1782	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,((*,*),((*,*),(*,*))))));	29	73	129	1785	4	32
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,((*,(*,*)),(*,(*,*))))));	29	73	128	1791	3	16
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,(*,(*,(*,*)))))));	31	73	126	1794	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,((*,*),(*,*))))));	28	72	124	1797	4	32
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),((*,*),(*,(*,*))))));	27	71	121	1803	4	16
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,(*,*)),(*,(*,(*,*))))));	27	71	119	1818	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,(*,*)),((*,*),(*,*)))));	24	70	117	1821	4	32
((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,(*,(*,*)))))));	30	72	120	1809	3	8
((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,((*,*),(*,*))))));	27	71	118	1812	4	32
((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,((*,*),(*,(*,*))))));	26	70	115	1818	4	16
((*,(*,(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,(*,(*,*))))));	25	69	111	1827	4	16
((*,(*,(*,(*,(*,(*,*)))))),((*,*),((*,*),((*,*),(*,*)))));	22	68	109	1830	5	64
((*,(*,(*,(*,(*,(*,*)))))),((*,*),((*,(*,*)),(*,(*,*)))));	22	68	108	1836	4	32
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,(*,(*,*))))));	25	69	108	1854	3	8
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),(*,((*,*),(*,*)))));	22	68	106	1857	4	32
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),((*,*),(*,(*,*)))));	21	67	103	1863	4	16
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,(*,*))),(*,(*,(*,*)))));	22	68	104	1872	3	16
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,(*,*))),((*,*),(*,*))));	19	67	102	1875	4	32
((*,(*,(*,(*,(*,(*,*)))))),(((*,*),(*,*)),((*,*),(*,*))));	16	66	100	1878	5	256
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,(*,(*,((*,*),(*,*))))));	34	76	138	1767	3	16
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,(*,((*,*),(*,(*,*))))));	33	75	135	1773	3	8
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,((*,*),(*,(*,(*,*))))));	32	74	131	1782	3	8
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,((*,*),((*,*),(*,*)))));	29	73	129	1785	4	32
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,((*,(*,*)),(*,(*,*)))));	29	73	128	1791	3	16
